video_id,comment_id,comment_type,parent_comment_id,comment_text_display,like_count,reply_count,published_at
ThqWYzsBW50,Ugwgly3pPNouhMSDN0F4AaABAg.AMm9R944EOCAMmGev1vexi,reply,Ugwgly3pPNouhMSDN0F4AaABAg,Okay this time I have to say. SONY calibration out of the box seems to be issue limited to US models. As Europe and here in India we are not having similar issue at all. Out of the box calibration is really good. Seriously I am not sure what is going on but seems like US models are not getting similar treatment as rest of the world. Very odd.,2,0,2025-09-07T17:06:10Z
ThqWYzsBW50,Ugwgly3pPNouhMSDN0F4AaABAg.AMm9R944EOCANmsJ20bO-6,reply,Ugwgly3pPNouhMSDN0F4AaABAg,Hey Andrew....will it be okk to pair the samsung s990f soundbar with this bravia 8 mk ii using an apple tv 4k? Will there be any audio lag etc??,0,0,2025-10-02T19:15:14Z
ThqWYzsBW50,UgxNoT9mitYYBraIbLR4AaABAg,top_level,,Out-of-the-box performance is extremely important since 98% of TV consumers don&#39;t calibrate. Appreciate your honest reviews as always Andrew. Hoping you review the Panasonic Z95B as I hear their factory calibration is excellent!,79,6,2025-09-07T16:54:39Z
ThqWYzsBW50,UgxNoT9mitYYBraIbLR4AaABAg.AMmFLaKb6aPAMnKO-hzNG8,reply,UgxNoT9mitYYBraIbLR4AaABAg,Panasonic is always great. Their crts and plasma were the best.,4,0,2025-09-08T02:57:55Z
ThqWYzsBW50,UgxNoT9mitYYBraIbLR4AaABAg.AMmFLaKb6aPAMnL3eLN0Aw,reply,UgxNoT9mitYYBraIbLR4AaABAg,@kagusconand they NEVER got the credit they long deserved for OLED TVs. It’s about time Plasma Nostalgia is left in the dust.,0,0,2025-09-08T03:03:53Z
ThqWYzsBW50,UgxNoT9mitYYBraIbLR4AaABAg.AMmFLaKb6aPAMnTb68rZz9,reply,UgxNoT9mitYYBraIbLR4AaABAg,i still got my OG 3d plasma in one of my rooms. still looks great,0,0,2025-09-08T04:18:29Z
ThqWYzsBW50,UgxNoT9mitYYBraIbLR4AaABAg.AMmFLaKb6aPAMsmcmk2NB6,reply,UgxNoT9mitYYBraIbLR4AaABAg,@kaguscon remember the Kuro?,1,0,2025-09-10T05:49:41Z
ThqWYzsBW50,UgxNoT9mitYYBraIbLR4AaABAg.AMmFLaKb6aPANDCavc7gd4,reply,UgxNoT9mitYYBraIbLR4AaABAg,The reason why Sony is the king of entertainment because they make movies and new technologies for the betterment for all that&#39;s something Diseny doesn&#39;t have.,0,0,2025-09-18T13:29:24Z
ThqWYzsBW50,UgyY_cmeln1u8YWQB0h4AaABAg,top_level,,Why didn;t you do LG G5!,18,0,2025-09-07T17:10:25Z
ThqWYzsBW50,UgwxUtLO546YC1MId014AaABAg,top_level,,I&#39;m usually a Sony fan but the Panasonic caught my eye this year,3,0,2025-09-07T17:06:13Z
ThqWYzsBW50,Ugy49ZsnUxLJJLbN20l4AaABAg,top_level,,"Bought a Sony XR-77A80J in 2021 and had it ISF calibrated, wanting brighter, I started looking for its replacement and I had two main requirements, it be an OLED and size be at least 77in.  The Sony Bravia 8 II immediately was excluded from my search being its only offered in 55/65, what a shame since Sony’s processing is top notch.  Ended up with an LG OLED83G4 for several reasons, OOTB measurements are outstanding, processing closely approaches Sony, price(paid less for this 83in than I could buy others 77in, and it is more than bright enough to take advantage of the normal 1000nit material which dominates today’s video material(streaming or media).  I think Sony is weening itself off OLED to go all in on, on its next years 2026 flagship RGB Mini-LED technology.",4,0,2025-09-07T18:45:40Z
ThqWYzsBW50,UgxgkqDdRacQDsbyH5N4AaABAg,top_level,,"To each their own, I personally find Samsung panels and smartphone screens colors to be garish and over saturated",10,0,2025-10-09T20:30:06Z
ThqWYzsBW50,Ugwwla_GTDdS7V8KJil4AaABAg,top_level,,"Hello Andrew,<br>Your review was incredible—thorough and professional. Were you ever a newscaster or an actor? I can easily imagine you earning a high income from your videos. I also enjoy home theaters, and I’ve subscribed to your channel.",4,0,2025-09-08T07:07:52Z
ThqWYzsBW50,UgyGDPsp4XhNAUhHiZV4AaABAg,top_level,,Test out the Panasonic z95b,8,0,2025-09-07T17:03:26Z
ThqWYzsBW50,UgwDv49iTXxJCdqxUTZ4AaABAg,top_level,,I always look forward to Sunday mornings. A nice little treat to start my day before church.,1,1,2025-09-07T16:53:14Z
ThqWYzsBW50,UgwDv49iTXxJCdqxUTZ4AaABAg.AMmFBDxU4pGAMmPSlThmJZ,reply,UgwDv49iTXxJCdqxUTZ4AaABAg,"Thanks, Corey!",1,0,2025-09-07T18:23:01Z
ThqWYzsBW50,UgxuB9kCr2TftThPwfN4AaABAg,top_level,,"Stunning, Can&#39;t Wait For The LG G5 Review, U Will Be Mesmerized...",2,0,2025-09-08T10:55:03Z
ThqWYzsBW50,UgwoCUjdJgoVbL-1FhZ4AaABAg,top_level,,Good morning Robinson’s.  It was a late night so I’ll be watching this via one eye.  Have a great day,2,1,2025-09-07T16:05:09Z
ThqWYzsBW50,UgwoCUjdJgoVbL-1FhZ4AaABAg.AMm9g-Mk7q7AMmA8VNyts-,reply,UgwoCUjdJgoVbL-1FhZ4AaABAg,Still glad to see you and your one eye this morning!,0,0,2025-09-07T16:09:11Z
ThqWYzsBW50,UgxKh15dEWfQSWHGtbR4AaABAg,top_level,,Sony Bravia und nicht nur alle Fernsehers von der Marke SONY sondern alles was SONY herstelt ist die unendlich schönste Beste Marke überhaupt überalles <br>Dankeschön 🎉🎉🎉🎉🎉🎉,5,0,2025-09-09T19:36:28Z
ThqWYzsBW50,UgzjKr0aOLgA609rYKV4AaABAg,top_level,,I would be very curious to see your review of the PANASONIC Z95B!!!!!!  Is PANASONIC really back to compete against everyone else making premium tvs??????????,7,0,2025-09-07T22:01:08Z
ThqWYzsBW50,Ugwj85derMXW5MLtgE54AaABAg,top_level,,"How does the Sony Bravia 8 II compare to the Sony Bravia 9 mini QLED that I believe you reviewed and loved last year? I get its different tech, but Im curious how they compare and which you’d rather have Andrew.",6,0,2025-09-08T03:21:30Z
ThqWYzsBW50,Ugwbph0Yghi60xFQgXZ4AaABAg,top_level,,"With Sony TVs, you can adjust the color yourself by going to the adv color adjustment a change the blue to -15 red -11 and green -12 . I did this on my x93l and I can see a remarkably improvement",1,0,2025-09-13T16:05:13Z
ThqWYzsBW50,UgyjB3k_1DPjUkdTLPp4AaABAg,top_level,,Great job as usual Andrew.  Thanks for sharing ❤️,2,0,2025-09-07T20:54:11Z
ThqWYzsBW50,Ugw6vgd1-bL-cS31TwF4AaABAg,top_level,,Panasonic Z95B next please!,8,0,2025-09-07T20:51:32Z
ThqWYzsBW50,UgygGBbKWiUO3FGe9eN4AaABAg,top_level,,"After watching both your reviews of the Samsung S95F and Sony Bravia 8 II, I have to say I was on the edge of both in terms of searching for my first splurge for an OLED. <br> Like you, I&#39;m a casual gamer and own a PS5, playing primarily at my leisure compared to countless hours each weekend. The richer blacks and easier user interface turned the Sony Bravia 8 II into my first choice being quite the cinephile. <br> Along with the ease of install without having to deal with Samsung&#39;s One Connect Box (Sounds like a headache, although the 2.1 HDMI outlets are nice in comparison to 2.0 on the Sony Bravia). I primarily watch streaming apps; so the menu tree looks great, and easier to navigate than Samsung&#39;s.<br> I&#39;m considering mounting the Bravia on the wall  rather than on a stand due to space. I&#39;ve got the Dolby Atmos Sound Bar on lock to aide in the sound enhancement.<br>Thanks for your reviews on both OLED&#39;s,  and technological honesty; along with breakdowns of both tv&#39;s specs and picture abilities. Makes my decision that much easier!",3,1,2025-10-10T15:18:56Z
ThqWYzsBW50,UgygGBbKWiUO3FGe9eN4AaABAg.AO62cQ0ICA3APHOk3CjoeD,reply,UgygGBbKWiUO3FGe9eN4AaABAg,@RandallJT84 so did you go for the sony and if yes are you satisfied?,0,0,2025-11-08T21:35:16Z
ThqWYzsBW50,Ugw3J7Sd2s80vj7miax4AaABAg,top_level,,Thank u for including the qm8k,4,0,2025-09-09T18:25:04Z
ThqWYzsBW50,UgxfKAYdFIhe0ZDRvpV4AaABAg,top_level,,Love my Bravia 7 for a big cash savings. I&#39;m a philistine. Good enough for the Hoy Ploy.. The coolest thing was the back mounting screws remained 300mm apart like my ancient Bravia so I could keep my old high quality mounting bracket. Small things matter.,1,0,2025-09-07T19:09:46Z
ThqWYzsBW50,UgwuDOKLHJHV-IeuQs54AaABAg,top_level,,Very nice review! Love your lighting setup 👍🏼,4,1,2025-09-08T00:48:36Z
ThqWYzsBW50,UgwuDOKLHJHV-IeuQs54AaABAg.AMn5_uANUZ2AMn9PTh_grl,reply,UgwuDOKLHJHV-IeuQs54AaABAg,Thank you!,0,0,2025-09-08T01:22:00Z
ThqWYzsBW50,UgwXbUvfJI9ak0NNFx54AaABAg,top_level,,G5 review?,7,0,2025-09-07T17:18:07Z
ThqWYzsBW50,Ugx0OlTqDB983JPZaPd4AaABAg,top_level,,"I’ve been using LG OLED TVs since 2019, but recently I decided to switch to Sony. I bought the BRAVIA 8 II and noticed some unexpected behaviors:<br>	1.	When I applied certain settings to a specific input, then switched to another input and went back, some of the settings were reset or missing.<br>	2.	The TV outputs Dolby audio from my PS5 to my AVR, even though the PS5 is set to LPCM.<br>	3.	When I play audio from my PC (connected to the TV, with the AVR connected to the TV as well), I experience noticeable audio lag—something I never encountered with my LG TV.<br><br>These issues aren’t mentioned in any reviews I’ve seen—you really have to own the TV to notice them.",4,2,2025-09-07T19:26:41Z
ThqWYzsBW50,Ugx0OlTqDB983JPZaPd4AaABAg.AMmWjzr4Ey-AMmYJBhi7UY,reply,Ugx0OlTqDB983JPZaPd4AaABAg,"That’s weired, I have a mid tier tv Bravia X82L and i have set different settings for different inputs and they all stay intact, It resets only when they push update.",2,0,2025-09-07T19:40:21Z
ThqWYzsBW50,Ugx0OlTqDB983JPZaPd4AaABAg.AMmWjzr4Ey-AMnKj3rNbGD,reply,Ugx0OlTqDB983JPZaPd4AaABAg,⁠@travelcaliberIs this acceptable?<br>I can’t live with that.,0,0,2025-09-08T03:00:56Z
ThqWYzsBW50,UgxqfzCzzMrGD_m-vAd4AaABAg,top_level,,Good day everyone. Thanks as always Andrew. Hi to Kristi. Have a pleasant week ahead.,1,1,2025-09-07T16:31:28Z
ThqWYzsBW50,UgxqfzCzzMrGD_m-vAd4AaABAg.AMmCggfHxqsAMmPuMdacGU,reply,UgxqfzCzzMrGD_m-vAd4AaABAg,"Same to you, Gene!",1,0,2025-09-07T18:26:55Z
ThqWYzsBW50,Ugx3l0jlB0_slHyq1Od4AaABAg,top_level,,Can you share any picture settings to get the best out of the professional and cinema modes? Thanks,6,0,2025-09-08T17:21:53Z
ThqWYzsBW50,UgzaVm-ZjIhsYAZmQGh4AaABAg,top_level,,It’d be interesting to see your review of TCL QM9K compared to your QM8K in terms of picture quality. The enormous brightness figures are not important anymore as we don’t need that in every day viewing.,2,0,2025-09-07T19:08:32Z
ThqWYzsBW50,UgyY37dYaDN3imvHXj14AaABAg,top_level,,can you review the panasonic z95b...how does it compare to the Benchmark,5,0,2025-09-07T16:18:26Z
ThqWYzsBW50,UgzMmLqyAtdkOL0uEqF4AaABAg,top_level,,"Andrew, do you have any intentions on reviewing the Yamaha 5000 series components and speakers? I would love to see one some day as a complete system or separate reviews. Thank you from Ohio!",2,0,2025-09-09T15:24:57Z
ThqWYzsBW50,UgydawcUGivAzrHP0J94AaABAg,top_level,,"Afternoon Andrew, Kristi &amp; Kadie 👍👍🦴",3,2,2025-09-07T16:04:17Z
ThqWYzsBW50,UgydawcUGivAzrHP0J94AaABAg.AMm9_aoWhzAAMm9jmv17Yi,reply,UgydawcUGivAzrHP0J94AaABAg,Morning KJ. I was late today.,0,0,2025-09-07T16:05:40Z
ThqWYzsBW50,UgydawcUGivAzrHP0J94AaABAg.AMm9_aoWhzAAMmARb_-MkH,reply,UgydawcUGivAzrHP0J94AaABAg,"@andrewrobinsonreviews 🤣🤣 if you’re unable to load content on a Friday could you post a message earlier in the day letting us know, thanks kj",0,0,2025-09-07T16:11:47Z
ThqWYzsBW50,Ugym_E8VBEQuq7IzzfJ4AaABAg,top_level,,"Personally, I hate Samsung&#39;s oversaturated images. It&#39;s fatigue and unnatural looking, and I just don&#39;t enjoy it as much. It borders on cartoonish imo",10,1,2025-09-08T21:55:34Z
ThqWYzsBW50,Ugym_E8VBEQuq7IzzfJ4AaABAg.AMpM_RTBUy6AOPh5kWJH4w,reply,Ugym_E8VBEQuq7IzzfJ4AaABAg,@sirjynx3041 That&#39;s why calibration exists.,0,0,2025-10-18T06:26:55Z
ThqWYzsBW50,Ugxs3k3FN3jlu1SYvPJ4AaABAg,top_level,,Great review.,2,0,2025-09-07T21:13:44Z
ThqWYzsBW50,UgyP884cDHNu4o3ApSl4AaABAg,top_level,,Another great review Andrew. Thank you. <br><br>I know it’s a different format but how would you think about /describe the difference v Bravia 9,1,0,2025-09-07T16:28:01Z
ThqWYzsBW50,UgxfXe6VDBy6hMpF3A94AaABAg,top_level,,I problem is the limited size to 65&quot;.  The other major problem is that the reviews indicate it&#39;s upsampling of lower resolution sources are inferior to Sony A95L and worst than the Sony micro-lcd Bravia 9.  I watch a lot of 1920s to 1950s black and white film on video discs (DVD and blu-rays).   Both 8 II and 9 are superior TVs for several reasons including calibration for both as in two modes quite accurate.,2,0,2025-09-07T22:04:32Z
ThqWYzsBW50,UgwEnBDnwrTBGQZa3D14AaABAg,top_level,,Great video as always! I was wondering is the HK Enchant soundbar going to be reviewed?,1,0,2025-09-07T17:31:09Z
ThqWYzsBW50,Ugxf-4RTAnMFeUF7MPt4AaABAg,top_level,,"I’ve been planning to replace a 49-in Sony TV in my bedroom with a 55-in something. Anything bigger is just too big. I’ve been hoping to hear that the Bravia 8II is perfect out of the box because I can’t find any professional calibrators in the Palm Springs area. Strike 1. The Bravia 8II won’t fit on the dresser that I use as a TV stand because the TV’s feet are too far apart. Strike 2. Besides saving owners the cost of buying a new piece of furniture, a center stand would have eliminated those bottom notches that a visible when the TV is wall mounted. Now, I’m leaning toward the LG C5.",2,2,2025-09-07T17:46:14Z
ThqWYzsBW50,Ugxf-4RTAnMFeUF7MPt4AaABAg.AMmLFNuYnKQAMmRY-IDehz,reply,Ugxf-4RTAnMFeUF7MPt4AaABAg,"As a C4 and G4 owner who almost exclusively paid the Sony tax for almost two decades, you would be extremely happy with a C5. My biggest gripe with anything non-Sony is the interfaces/operating system but when the content up and playing that doesn&#39;t matter at all.",0,0,2025-09-07T18:41:12Z
ThqWYzsBW50,Ugxf-4RTAnMFeUF7MPt4AaABAg.AMmLFNuYnKQAMmgLfjlfrG,reply,Ugxf-4RTAnMFeUF7MPt4AaABAg,"The most accurate out of the box Oled this year, is the Panasonic Z95B(now finally available at Best Buy).",0,0,2025-09-07T20:59:20Z
ThqWYzsBW50,UgzDdsjLb3q6uplcnxp4AaABAg,top_level,,"Another great TV review! Enjoy my current Sony OLED, but out of the box and bright room performance will be important for my next TV. Also size without breaking the bank. 📺",0,0,2025-09-08T13:54:22Z
ThqWYzsBW50,Ugz82nTK-iWcTUHwMfd4AaABAg,top_level,,"I assume you unlocked the 20-point grayscale controls using Calman software?  Even with calibration, this TV is going to be an exercise in frustration if you&#39;re after an accurate image for all content.  Sony doesn&#39;t allow for separate calibration settings for SDR and HDR10 signals.  They just take your SDR calibration settings and automatically translate and apply them to HDR10 signals.  While that sounds simpler in theory, it doesn&#39;t work very well in practice on this model.  If you share settings like this, your grayscale tracking (especially near black) is going to be terrible.  If you calibrate for accurate HDR, then SDR will have a green tint in darker grayscale shades around 5% gray.  If you calibrate for SDR, then HDR10 will have a red tint.  The only solution is to calibrate a separate picture mode and color temperature for SDR signals and another picture mode and color temperature for HDR10.  Unfortunately, the set won&#39;t switch calibration settings automatically based on signal type, so you then need to manually switch between SDR and HDR calibrated settings every time you start watching content.  What a pain!",2,0,2025-09-07T18:45:32Z
ThqWYzsBW50,Ugwq_MULr44ufCknhzt4AaABAg,top_level,,"One thing to remember is that the QD OLED maxes out at 65, 77 and 83 are always with the exception of the G5 W OLED",0,0,2025-09-09T06:32:35Z
ThqWYzsBW50,UgxuzjfC9SYt6Z03SlN4AaABAg,top_level,,"When compared to the S95F….<br>Confirmed, the Samsungs White and all Color Luminance metrics are significantly higher which attribute its much more vibrant appearance. <br><br>When watching in a dark room however, I have not noted any issue with the Samsungs Black level. It’s only within daytime viewing where the Anti Glare which diffuses light over a larger area of the screen raises its black level when compared to the Bravia and G5. Of course you gain no ambient reflection. Sort of a pick your poison situation. Glare or raised black level. The G5 is a stunner as its WOLED panel possesses no inherent QD Black Level Rise and given it has approximately the same sustained peak brightness as the Samsung, The G5 looks really really good in a bright room. The Samsung would only be preferable in the event your ambient reflection was truly egregious. <br><br>I am so disappointed with Sony this year. They purposefully made a TV just slightly better than the A95L with terribly restricted sizes all while still charging a premium for it. <br><br>Andrew wait until you see the G5 in Filmmaker! <br>Video processing is much improved and the Specular Highlights are ridiculous. <br><br>Please discuss your impression as to what Sony was thinking this year…. <br>Are they attempting to push the buying public toward their Bravia 9 which I guarantee they make more money on or are they holding back and allocating resources towards RGB Mini LED? <br><br>Thank you <br>Great review as always",3,0,2025-09-08T22:20:13Z
ThqWYzsBW50,Ugx6KujykaYx8x7Alsd4AaABAg,top_level,,I find it funny that the A95L is  $600 more expensive than the Bravia8 II,4,0,2025-09-07T21:31:15Z
ThqWYzsBW50,UgyAsImjDMTZ4WzXPTp4AaABAg,top_level,,Thanks Andrew.  I have been a Sony TV fan for years.,3,0,2025-09-08T12:58:29Z
ThqWYzsBW50,Ugy7e9K679YdQneONvV4AaABAg,top_level,,Good morning. Another excellent thorough review Andrew. Now all you need is to mount an LG G5 to complete the circle (glad it&#39;s your back and not mine!). Very surprised that Sony isn&#39;t offering this in anything larger than a 65&quot;. Sony does seem to be the king of processing when it comes to TVs though. Enjoy the end of the weekend A&amp;K.,1,3,2025-09-07T16:23:30Z
ThqWYzsBW50,Ugy7e9K679YdQneONvV4AaABAg.AMmBmSN4p-7AMmNqF3JyVc,reply,Ugy7e9K679YdQneONvV4AaABAg,"I was also surprised by the lack of physical sizes, as previous generations offered a 77-inch option at a minimum. I would&#39;ve expected the same here. Enjoy your weekend, too.",0,0,2025-09-07T18:08:53Z
ThqWYzsBW50,Ugy7e9K679YdQneONvV4AaABAg.AMmBmSN4p-7AMmQ9h3s_9X,reply,Ugy7e9K679YdQneONvV4AaABAg,The G5 better be f&#39;n amazing is all I have to say at this point... 😂😂😂😂,1,0,2025-09-07T18:29:09Z
ThqWYzsBW50,Ugy7e9K679YdQneONvV4AaABAg.AMmBmSN4p-7AMnAkYEBhIY,reply,Ugy7e9K679YdQneONvV4AaABAg,@KristiWright it’s basically the C5 on steroids in every way (good and some bad) 😂,1,0,2025-09-08T01:33:45Z
ThqWYzsBW50,UgyKH5P9hhjnMVh0FPh4AaABAg,top_level,,"To be honest anything less than 77&quot; is now a bedroom or accessory TV (neither of which I use), especially at this price point. I&#39;ve been a long time 120&quot; projection screen user, but a recent home purchase has me looking at switching to something like the TCL or Samsung 98&quot;+ screen. It&#39;s a shame Sony didn&#39;t cut bigger panels, although I&#39;d probably be balking at the price if they did.",2,1,2025-09-08T04:28:43Z
ThqWYzsBW50,UgyKH5P9hhjnMVh0FPh4AaABAg.AMnUm3QJfdnAOZfcQpfq_l,reply,UgyKH5P9hhjnMVh0FPh4AaABAg,"I think that’s only true for minority of people. 99% of people aren’t going over 65”, especially out of the states.<br><br>Sony doesn’t really have a say in the panel size either. They are at the mercy of whatever Samsung wants to sell them for the QD OLED panels. Sony doesn’t manufacture panels and sources from LG for WOLED, Samsung for QD OLED.",0,0,2025-10-22T03:26:27Z
ThqWYzsBW50,UgxfbdcgiZTn65PHxgV4AaABAg,top_level,,"After reading all of the negative comments about the &quot;tiny&quot; 65&quot; size, it started me wondering where it will end. Immersive 9&#39;H x 27&#39; W TV?  Actually, I guess it would have to fit the 16:9 format, so make it 16&#39;W...",1,0,2025-09-10T00:48:10Z
ThqWYzsBW50,Ugx8euYiivlWjDoENyV4AaABAg,top_level,,Missed out on the LG Evo G5,3,0,2025-09-11T05:27:39Z
ThqWYzsBW50,UgzWZ-t0c_IwgpNXwVF4AaABAg,top_level,,Happy Sunday to you all 😊,2,2,2025-09-07T16:19:45Z
ThqWYzsBW50,UgzWZ-t0c_IwgpNXwVF4AaABAg.AMmBLvtfFXBAMmMf08zapb,reply,UgzWZ-t0c_IwgpNXwVF4AaABAg,Same to you!,1,0,2025-09-07T17:58:37Z
ThqWYzsBW50,UgzWZ-t0c_IwgpNXwVF4AaABAg.AMmBLvtfFXBAMmQRhENpUu,reply,UgzWZ-t0c_IwgpNXwVF4AaABAg,Hi Dan!,1,0,2025-09-07T18:31:37Z
ThqWYzsBW50,Ugwyid4DYMpRSU3cULl4AaABAg,top_level,,Where’s Kristy? I always enjoyed her input at the end.,3,0,2025-09-07T19:21:08Z
ThqWYzsBW50,Ugz5XOKzAAHq17iTrp14AaABAg,top_level,,👋 hi I just wanted to say hope things are going well for you and Kristi 💚💚💚,1,0,2025-09-07T21:30:58Z
ThqWYzsBW50,UgyPeuWpdBv0Z9WWYS54AaABAg,top_level,,It&#39;s so frustrating that Sony doesn&#39;t offer bigger than 65&quot; for the Bravia 8 II. So I&#39;m holding on buying one. And maybe it&#39;s a good thing since Dolby Vision 2 has been announced and if next years model comes in 75&quot; and bigger and with Dolby Vision 2 I&#39;ll get one then.,9,1,2025-09-11T03:55:43Z
ThqWYzsBW50,UgyPeuWpdBv0Z9WWYS54AaABAg.AMv9O-6CnLNAOZf2NAJKEZ,reply,UgyPeuWpdBv0Z9WWYS54AaABAg,That’s because the A95L is the 77” variant and still beats a lot of the competition today.,1,0,2025-10-22T03:21:23Z
ThqWYzsBW50,UgxVQ8r9NVcofYA5qnV4AaABAg,top_level,,"@andrewrobinsonreviews, thank you for the review. I&#39;m sorry if you addressed it (I may have missed it in the video), but how much of an upgrade do you tink the Bravia 8 II is compared to the standard Bravia 8? It seems the pixel tech is different, but the price points are significantly different (e.g., I could get a &quot;75 Bravia 8 for a comparable price of a &quot;65 Bravia 8 II (my current Sony Bravia size).",1,0,2025-11-07T20:19:09Z
8FVhhCFaqxI,UgzpVmiHFlZY6jT8HUZ4AaABAg,top_level,,Mein LG OLED ist 2 Jahre alt und mit Glück muss ich mich erst in 5-7 Jahren um was neues kümmern,56,27,2025-10-23T16:14:04Z
8FVhhCFaqxI,UgzpVmiHFlZY6jT8HUZ4AaABAg.AOccGaCaeTcAOcokvWwQVs,reply,UgzpVmiHFlZY6jT8HUZ4AaABAg,hast du eine LG Oled C2?,0,0,2025-10-23T18:03:13Z
8FVhhCFaqxI,UgzpVmiHFlZY6jT8HUZ4AaABAg.AOccGaCaeTcAOcqxCEWIPI,reply,UgzpVmiHFlZY6jT8HUZ4AaABAg,"Habe einen 4k HDR Beamer. In Schwarzwerten verliert er zwar gegen Qled und erst recht Oled, bei sonstiger Bildqualität ist er aber ziemlich auf Augenhöhe und 120 Zoll sind schon ein Erlebnis. Egal, ob serien, Filme oder Konsolen Gaming 😂",7,0,2025-10-23T18:22:22Z
8FVhhCFaqxI,UgzpVmiHFlZY6jT8HUZ4AaABAg.AOccGaCaeTcAOcuq96AsJZ,reply,UgzpVmiHFlZY6jT8HUZ4AaABAg,@x0x0xxxx68 Ich hätte auch Bock auf ein kurzdistanz Projektor z.B aber habe echt noch ANgst vor der Bildqualität gegenüber meines 6 Jahren alten OLED.,0,0,2025-10-23T18:56:21Z
8FVhhCFaqxI,UgzpVmiHFlZY6jT8HUZ4AaABAg.AOccGaCaeTcAOcvVKZ7F_1,reply,UgzpVmiHFlZY6jT8HUZ4AaABAg,Die sollen mal bei lg die bfi technik vom cx und c1 zurückbringen. Das wär ne Revolution,2,0,2025-10-23T19:02:07Z
8FVhhCFaqxI,UgzpVmiHFlZY6jT8HUZ4AaABAg.AOccGaCaeTcAOd0hGi038Z,reply,UgzpVmiHFlZY6jT8HUZ4AaABAg,​@markus1103Hab einen LG OLED G3,0,0,2025-10-23T19:56:19Z
8FVhhCFaqxI,Ugy4exNjMGiyZpB4GuJ4AaABAg,top_level,,Ich muss wirklich sagen mal ein sehr interessantes Video gerne mehr davon und danke für die Mühe 👏,34,1,2025-10-23T15:20:03Z
8FVhhCFaqxI,Ugy4exNjMGiyZpB4GuJ4AaABAg.AOcX4qVoyhwAOcYPI6cMI9,reply,Ugy4exNjMGiyZpB4GuJ4AaABAg,"Vielen Dank für das tolle Feedback – freut uns sehr, dass dir das Video gefallen hat! 🙏",1,0,2025-10-23T15:31:35Z
8FVhhCFaqxI,UgzBnOMJhPXzLE2BoRh4AaABAg,top_level,,"Wirklich eine gute Erklärung, das war sehr interessant. <br>Danke dafür!",5,1,2025-10-26T00:02:52Z
8FVhhCFaqxI,UgzBnOMJhPXzLE2BoRh4AaABAg.AOibVpqH9puAOm1kRo7BbS,reply,UgzBnOMJhPXzLE2BoRh4AaABAg,"Vielen Dank für das nette Feedback – freut uns, wenn’s interessant war! 😊",1,0,2025-10-27T07:58:39Z
8FVhhCFaqxI,UgxkaXxgxbakHscPrFp4AaABAg,top_level,,"Ich hab diesen micro rgb led schon in echt gesehen in 98 Zoll. Tolles gerät, allerdings Blickwinkel Stabilität nicht so gut wie bei oled",13,1,2025-10-23T19:59:30Z
8FVhhCFaqxI,UgxkaXxgxbakHscPrFp4AaABAg.AOd13hwAG6CAOe96dU5ipd,reply,UgxkaXxgxbakHscPrFp4AaABAg,"Dein Eindruck passt: Micro RGB nutzt weiterhin ein LCD-Panel, daher sind die Blickwinkel typischerweise schwächer als bei (QD-)OLED. Wide-Viewing-Angle-Schichten helfen etwas, aber aktuell hat OLED hier noch die Nase vorn.",0,0,2025-10-24T06:29:03Z
8FVhhCFaqxI,UgwaZX7ahrcFvWr5xiV4AaABAg,top_level,,Schade das alle nur die hardware im auge haben. Die tv hersteller sollten mal lieber ihre software fehlerfrei zum laufen bringen. Heute hat jeder ja absolut jeder hersteller mit softwareproblemen zu kämpfen und der kunde wird nur noch als betatester verwendet.,14,2,2025-10-26T06:35:49Z
8FVhhCFaqxI,UgwaZX7ahrcFvWr5xiV4AaABAg.AOjJTyotU0XAOm6xl-Uuki,reply,UgwaZX7ahrcFvWr5xiV4AaABAg,"Stimmt: Bugs nerven – und alle Hersteller kämpfen damit. Update die Firmware, teste/abschalte problematische Apps und HDMI-CEC, setze notfalls auf Werkseinstellungen zurück und melde den Fehler mit Modell/Softwarestand direkt an den Hersteller, damit schneller ein Fix kommt.",2,0,2025-10-27T08:44:09Z
8FVhhCFaqxI,UgwaZX7ahrcFvWr5xiV4AaABAg.AOjJTyotU0XAP8HfqXkf9S,reply,UgwaZX7ahrcFvWr5xiV4AaABAg,deshalb einen Apple TV kaufen,0,0,2025-11-05T08:40:21Z
8FVhhCFaqxI,UgxfSrwukF-XVpUliK54AaABAg,top_level,,OLED bleibt also der King.,45,18,2025-10-23T17:05:34Z
8FVhhCFaqxI,UgxfSrwukF-XVpUliK54AaABAg.AOci9lhzqYZAOdA5UeazMg,reply,UgxfSrwukF-XVpUliK54AaABAg,Mit Sicherheit nicht.,3,0,2025-10-23T21:18:24Z
8FVhhCFaqxI,UgxfSrwukF-XVpUliK54AaABAg.AOci9lhzqYZAOe05Tv6e9x,reply,UgxfSrwukF-XVpUliK54AaABAg,"​@Diemoniuserstmal ne weile noch. Weil oled locker ausgebaut worden. Guter Kumpel hat den lg c1 und der hat 7,5 k .noch alles astrein.",1,0,2025-10-24T05:10:15Z
