year,country_code,country_name,value,unit,source
2007,KOR,"Korea, Rep.",22325720.6045284,LCU per capita,World Bank
2008,KOR,"Korea, Rep.",23535145.6989613,LCU per capita,World Bank
2009,KOR,"Korea, Rep.",24407476.0126864,LCU per capita,World Bank
2010,KOR,"Korea, Rep.",26730110.712104,LCU per capita,World Bank
2011,KOR,"Korea, Rep.",27986161.1828974,LCU per capita,World Bank
2012,KOR,"Korea, Rep.",28987541.0591342,LCU per capita,World Bank
2013,KOR,"Korea, Rep.",29950784.3648283,LCU per capita,World Bank
2014,KOR,"Korea, Rep.",30947718.1542139,LCU per capita,World Bank
2015,KOR,"Korea, Rep.",32602339.0752518,LCU per capita,World Bank
2016,KOR,"Korea, Rep.",34112035.2233773,LCU per capita,World Bank
2017,KOR,"Korea, Rep.",35886143.3329457,LCU per capita,World Bank
2018,KOR,"Korea, Rep.",36945533.7241261,LCU per capita,World Bank
2019,KOR,"Korea, Rep.",37498591.224751,LCU per capita,World Bank
2020,KOR,"Korea, Rep.",37766434.0192582,LCU per capita,World Bank
2021,KOR,"Korea, Rep.",40634165.19896,LCU per capita,World Bank
2022,KOR,"Korea, Rep.",42450521.4749435,LCU per capita,World Bank
2023,KOR,"Korea, Rep.",44051004.2626153,LCU per capita,World Bank
1960,MEX,Mexico,4.31119836109922,LCU per capita,World Bank
1961,MEX,Mexico,4.54450418972039,LCU per capita,World Bank
1962,MEX,Mexico,4.73249644766568,LCU per capita,World Bank
1963,MEX,Mexico,5.11152205994127,LCU per capita,World Bank
1964,MEX,Mexico,5.82864153970517,LCU per capita,World Bank
1965,MEX,Mexico,6.14791465800501,LCU per capita,World Bank
1966,MEX,Mexico,6.60071030775297,LCU per capita,World Bank
1967,MEX,Mexico,7.09988907774807,LCU per capita,World Bank
1968,MEX,Mexico,7.58877235466092,LCU per capita,World Bank
1969,MEX,Mexico,8.12089908284236,LCU per capita,World Bank
1970,MEX,Mexico,8.5844416701517,LCU per capita,World Bank
1971,MEX,Mexico,9.180862723777,LCU per capita,World Bank
1972,MEX,Mexico,10.2691426019627,LCU per capita,World Bank
1973,MEX,Mexico,12.223411151153,LCU per capita,World Bank
1974,MEX,Mexico,15.427316841064,LCU per capita,World Bank
1975,MEX,Mexico,18.2452629937066,LCU per capita,World Bank
1976,MEX,Mexico,22.0339355037517,LCU per capita,World Bank
1977,MEX,Mexico,28.8665816391997,LCU per capita,World Bank
1978,MEX,Mexico,35.4834596939754,LCU per capita,World Bank
1979,MEX,Mexico,45.3184956053696,LCU per capita,World Bank
1980,MEX,Mexico,67.9066451587001,LCU per capita,World Bank
1981,MEX,Mexico,90.2743685822475,LCU per capita,World Bank
1982,MEX,Mexico,138.0089676383,LCU per capita,World Bank
1983,MEX,Mexico,245.362059205872,LCU per capita,World Bank
1984,MEX,Mexico,397.626229263054,LCU per capita,World Bank
1985,MEX,Mexico,637.507647240036,LCU per capita,World Bank
1986,MEX,Mexico,1014.77603822764,LCU per capita,World Bank
1987,MEX,Mexico,2482.41028528341,LCU per capita,World Bank
1988,MEX,Mexico,4973.30869343226,LCU per capita,World Bank
1989,MEX,Mexico,6456.1233828393,LCU per capita,World Bank
1990,MEX,Mexico,8579.31827717813,LCU per capita,World Bank
1991,MEX,Mexico,10887.1421894429,LCU per capita,World Bank
1992,MEX,Mexico,12717.1105998969,LCU per capita,World Bank
1993,MEX,Mexico,18432.4731953742,LCU per capita,World Bank
1994,MEX,Mexico,20456.355397743,LCU per capita,World Bank
1995,MEX,Mexico,25916.3013700213,LCU per capita,World Bank
1996,MEX,Mexico,34374.9810254329,LCU per capita,World Bank
1997,MEX,Mexico,43007.9191495595,LCU per capita,World Bank
1998,MEX,Mexico,52003.2113650349,LCU per capita,World Bank
1999,MEX,Mexico,60866.7991162336,LCU per capita,World Bank
2000,MEX,Mexico,69695.1873891666,LCU per capita,World Bank
2001,MEX,Mexico,72992.6629609323,LCU per capita,World Bank
2002,MEX,Mexico,76145.4161112021,LCU per capita,World Bank
2003,MEX,Mexico,79312.4304229868,LCU per capita,World Bank
2004,MEX,Mexico,87798.3369965501,LCU per capita,World Bank
2005,MEX,Mexico,93124.5800645646,LCU per capita,World Bank
2006,MEX,Mexico,102126.653656762,LCU per capita,World Bank
2007,MEX,Mexico,108983.33313108,LCU per capita,World Bank
2008,MEX,Mexico,115552.100775499,LCU per capita,World Bank
2009,MEX,Mexico,112097.788663241,LCU per capita,World Bank
2010,MEX,Mexico,121577.936964756,LCU per capita,World Bank
2011,MEX,Mexico,130505.932646755,LCU per capita,World Bank
2012,MEX,Mexico,138523.963978287,LCU per capita,World Bank
2013,MEX,Mexico,139111.046926055,LCU per capita,World Bank
2014,MEX,Mexico,147817.971761749,LCU per capita,World Bank
2015,MEX,Mexico,154848.879272193,LCU per capita,World Bank
2016,MEX,Mexico,165365.506660127,LCU per capita,World Bank
2017,MEX,Mexico,178001.037147009,LCU per capita,World Bank
2018,MEX,Mexico,189057.895626149,LCU per capita,World Bank
2019,MEX,Mexico,194136.567221347,LCU per capita,World Bank
2020,MEX,Mexico,183857.0920884,LCU per capita,World Bank
2021,MEX,Mexico,203687.713448063,LCU per capita,World Bank
2022,MEX,Mexico,224183.084630474,LCU per capita,World Bank
2023,MEX,Mexico,239425.118401831,LCU per capita,World Bank
2024,MEX,Mexico,251443.251652893,LCU per capita,World Bank
1960,NLD,Netherlands,1965.05548908777,LCU per capita,World Bank
1961,NLD,Netherlands,2036.44603231916,LCU per capita,World Bank
1962,NLD,Netherlands,2178.53221027496,LCU per capita,World Bank
1963,NLD,Netherlands,2319.84947920459,LCU per capita,World Bank
1964,NLD,Netherlands,2694.60284431323,LCU per capita,World Bank
1965,NLD,Netherlands,3040.11082165861,LCU per capita,World Bank
1966,NLD,Netherlands,3264.6120383941,LCU per capita,World Bank
1967,NLD,Netherlands,3543.61541561686,LCU per capita,World Bank
1968,NLD,Netherlands,3884.20807525049,LCU per capita,World Bank
1969,NLD,Netherlands,4351.2873598849,LCU per capita,World Bank
1970,NLD,Netherlands,4804.1825433335,LCU per capita,World Bank
1971,NLD,Netherlands,5355.96082215184,LCU per capita,World Bank
1972,NLD,Netherlands,5951.35157927022,LCU per capita,World Bank
1973,NLD,Netherlands,6814.28393485921,LCU per capita,World Bank
1974,NLD,Netherlands,7671.56230288011,LCU per capita,World Bank
1975,NLD,Netherlands,8317.06628002314,LCU per capita,World Bank
1976,NLD,Netherlands,9461.58515473713,LCU per capita,World Bank
1977,NLD,Netherlands,10186.1833542205,LCU per capita,World Bank
1978,NLD,Netherlands,10871.4549875553,LCU per capita,World Bank
1979,NLD,Netherlands,11563.7693248527,LCU per capita,World Bank
1980,NLD,Netherlands,12296.3306901864,LCU per capita,World Bank
1981,NLD,Netherlands,12790.5651409034,LCU per capita,World Bank
1982,NLD,Netherlands,13153.9600871674,LCU per capita,World Bank
1983,NLD,Netherlands,13632.2178426081,LCU per capita,World Bank
1984,NLD,Netherlands,14364.3217642892,LCU per capita,World Bank
1985,NLD,Netherlands,14601.6251999775,LCU per capita,World Bank
1986,NLD,Netherlands,14974.1271749002,LCU per capita,World Bank
1987,NLD,Netherlands,15183.4118113715,LCU per capita,World Bank
1988,NLD,Netherlands,15672.221396422,LCU per capita,World Bank
1989,NLD,Netherlands,16522.3625550352,LCU per capita,World Bank
1990,NLD,Netherlands,17112.4552637158,LCU per capita,World Bank
1991,NLD,Netherlands,18010.9535642084,LCU per capita,World Bank
1992,NLD,Netherlands,18560.0478814576,LCU per capita,World Bank
1993,NLD,Netherlands,19097.9182450023,LCU per capita,World Bank
1994,NLD,Netherlands,20082.5359403772,LCU per capita,World Bank
1995,NLD,Netherlands,21200.9103301985,LCU per capita,World Bank
1996,NLD,Netherlands,22208.6889937464,LCU per capita,World Bank
1997,NLD,Netherlands,23574.9312168295,LCU per capita,World Bank
1998,NLD,Netherlands,24660.5237123922,LCU per capita,World Bank
1999,NLD,Netherlands,26399.1068099292,LCU per capita,World Bank
2000,NLD,Netherlands,28164.9953756592,LCU per capita,World Bank
2001,NLD,Netherlands,29338.4469076129,LCU per capita,World Bank
2002,NLD,Netherlands,30244.5443905289,LCU per capita,World Bank
2003,NLD,Netherlands,31339.5707519034,LCU per capita,World Bank
2004,NLD,Netherlands,32182.2326663444,LCU per capita,World Bank
2005,NLD,Netherlands,33415.4663505857,LCU per capita,World Bank
2006,NLD,Netherlands,35675.7859259526,LCU per capita,World Bank
2007,NLD,Netherlands,37531.8892500508,LCU per capita,World Bank
2008,NLD,Netherlands,37651.7891449703,LCU per capita,World Bank
2009,NLD,Netherlands,36752.736838361,LCU per capita,World Bank
2010,NLD,Netherlands,38494.7838131314,LCU per capita,World Bank
2011,NLD,Netherlands,39244.9587176095,LCU per capita,World Bank
2012,NLD,Netherlands,38927.2145171084,LCU per capita,World Bank
2013,NLD,Netherlands,39378.7781699495,LCU per capita,World Bank
2014,NLD,Netherlands,39874.2176701013,LCU per capita,World Bank
2015,NLD,Netherlands,40646.7609091257,LCU per capita,World Bank
2016,NLD,Netherlands,41033.4771279026,LCU per capita,World Bank
2017,NLD,Netherlands,43029.435718115,LCU per capita,World Bank
2018,NLD,Netherlands,45406.5734024837,LCU per capita,World Bank
2019,NLD,Netherlands,46797.9761628709,LCU per capita,World Bank
2020,NLD,Netherlands,45351.6612676662,LCU per capita,World Bank
2021,NLD,Netherlands,51467.1610930766,LCU per capita,World Bank
2022,NLD,Netherlands,55317.608932657,LCU per capita,World Bank
2023,NLD,Netherlands,59220.3989043647,LCU per capita,World Bank
2024,NLD,Netherlands,62145.2771722869,LCU per capita,World Bank
1990,POL,Poland,1560.24509809324,LCU per capita,World Bank
1991,POL,Poland,2285.79126816622,LCU per capita,World Bank
1992,POL,Poland,3203.88296040626,LCU per capita,World Bank
1993,POL,Poland,4371.02622192094,LCU per capita,World Bank
1994,POL,Poland,6366.4500278808,LCU per capita,World Bank
1995,POL,Poland,8936.26163680589,LCU per capita,World Bank
1996,POL,Poland,11200.3898057107,LCU per capita,World Bank
1997,POL,Poland,13528.1073158211,LCU per capita,World Bank
1998,POL,Poland,15704.1990088787,LCU per capita,World Bank
1999,POL,Poland,17433.5818804788,LCU per capita,World Bank
2000,POL,Poland,19560.1102172271,LCU per capita,World Bank
2001,POL,Poland,20438.0999452103,LCU per capita,World Bank
2002,POL,Poland,21143.4293432309,LCU per capita,World Bank
2003,POL,Poland,21998.3630230624,LCU per capita,World Bank
2004,POL,Poland,23779.4961225672,LCU per capita,World Bank
2005,POL,Poland,25513.2358603443,LCU per capita,World Bank
2006,POL,Poland,27416.6560853891,LCU per capita,World Bank
2007,POL,Poland,30134.971784255,LCU per capita,World Bank
2008,POL,Poland,33141.7926656883,LCU per capita,World Bank
2009,POL,Poland,34943.5382833062,LCU per capita,World Bank
2010,POL,Poland,36638.2132710862,LCU per capita,World Bank
2011,POL,Poland,39630.4257216047,LCU per capita,World Bank
2012,POL,Poland,40997.5902160945,LCU per capita,World Bank
2013,POL,Poland,41481.88405759,LCU per capita,World Bank
2014,POL,Poland,43268.2959617602,LCU per capita,World Bank
2015,POL,Poland,45845.8672011455,LCU per capita,World Bank
2016,POL,Poland,47223.5157111966,LCU per capita,World Bank
2017,POL,Poland,50344.6414738016,LCU per capita,World Bank
2018,POL,Poland,54160.1985529859,LCU per capita,World Bank
2019,POL,Poland,58431.5618334816,LCU per capita,World Bank
2020,POL,Poland,60653.4354586239,LCU per capita,World Bank
2021,POL,Poland,68806.2663880665,LCU per capita,World Bank
2022,POL,Poland,80900.5840542773,LCU per capita,World Bank
2023,POL,Poland,89542.7642326771,LCU per capita,World Bank
2024,POL,Poland,96255.1006085208,LCU per capita,World Bank
1960,SAU,Saudi Arabia,2609.48171616771,LCU per capita,World Bank
1961,SAU,Saudi Arabia,2777.16093632427,LCU per capita,World Bank
1962,SAU,Saudi Arabia,2955.34516637351,LCU per capita,World Bank
1963,SAU,Saudi Arabia,2950.98525708986,LCU per capita,World Bank
1964,SAU,Saudi Arabia,3198.14827808111,LCU per capita,World Bank
1965,SAU,Saudi Arabia,3429.76617154431,LCU per capita,World Bank
1966,SAU,Saudi Arabia,3825.80013664982,LCU per capita,World Bank
1967,SAU,Saudi Arabia,3844.05110536348,LCU per capita,World Bank
1968,SAU,Saudi Arabia,4856.50415159909,LCU per capita,World Bank
1969,SAU,Saudi Arabia,5021.01987232501,LCU per capita,World Bank
1970,SAU,Saudi Arabia,5511.06670877228,LCU per capita,World Bank
1971,SAU,Saudi Arabia,8229.52333103564,LCU per capita,World Bank
1972,SAU,Saudi Arabia,10196.8342856967,LCU per capita,World Bank
1973,SAU,Saudi Arabia,11829.0138381003,LCU per capita,World Bank
1974,SAU,Saudi Arabia,36281.071099483,LCU per capita,World Bank
1975,SAU,Saudi Arabia,35891.0665636296,LCU per capita,World Bank
1976,SAU,Saudi Arabia,46701.9819119776,LCU per capita,World Bank
1977,SAU,Saudi Arabia,51386.6876724359,LCU per capita,World Bank
1978,SAU,Saudi Arabia,50567.8104134932,LCU per capita,World Bank
1979,SAU,Saudi Arabia,67590.885772704,LCU per capita,World Bank
1980,SAU,Saudi Arabia,90795.5146141772,LCU per capita,World Bank
1981,SAU,Saudi Arabia,97804.2227216948,LCU per capita,World Bank
1982,SAU,Saudi Arabia,80920.9660624991,LCU per capita,World Bank
1983,SAU,Saudi Arabia,67650.9018893163,LCU per capita,World Bank
1984,SAU,Saudi Arabia,59454.3000558507,LCU per capita,World Bank
1985,SAU,Saudi Arabia,50901.5271390454,LCU per capita,World Bank
1986,SAU,Saudi Arabia,41877.9833065215,LCU per capita,World Bank
1987,SAU,Saudi Arabia,39195.3336369413,LCU per capita,World Bank
1988,SAU,Saudi Arabia,38112.2350691882,LCU per capita,World Bank
1989,SAU,Saudi Arabia,38735.1637386934,LCU per capita,World Bank
1990,SAU,Saudi Arabia,44208.1252054025,LCU per capita,World Bank
1991,SAU,Saudi Arabia,46638.1094306974,LCU per capita,World Bank
1992,SAU,Saudi Arabia,45670.9846324139,LCU per capita,World Bank
1993,SAU,Saudi Arabia,41961.9998981652,LCU per capita,World Bank
1994,SAU,Saudi Arabia,40136.6583947972,LCU per capita,World Bank
1995,SAU,Saudi Arabia,41185.1087100885,LCU per capita,World Bank
1996,SAU,Saudi Arabia,43623.1369670861,LCU per capita,World Bank
1997,SAU,Saudi Arabia,43962.7482348973,LCU per capita,World Bank
1998,SAU,Saudi Arabia,37580.0192800183,LCU per capita,World Bank
1999,SAU,Saudi Arabia,39903.5746659708,LCU per capita,World Bank
2000,SAU,Saudi Arabia,44040.749371265,LCU per capita,World Bank
2001,SAU,Saudi Arabia,40405.5855866746,LCU per capita,World Bank
2002,SAU,Saudi Arabia,39653.6301058964,LCU per capita,World Bank
2003,SAU,Saudi Arabia,42817.4789201356,LCU per capita,World Bank
2004,SAU,Saudi Arabia,49420.4574803198,LCU per capita,World Bank
2005,SAU,Saudi Arabia,59941.4259998473,LCU per capita,World Bank
2006,SAU,Saudi Arabia,66444.9989244678,LCU per capita,World Bank
2007,SAU,Saudi Arabia,70760.7288622973,LCU per capita,World Bank
2008,SAU,Saudi Arabia,85177.6370855961,LCU per capita,World Bank
2009,SAU,Saudi Arabia,67781.7703770976,LCU per capita,World Bank
2010,SAU,Saudi Arabia,84906.6098916083,LCU per capita,World Bank
2011,SAU,Saudi Arabia,104135.757594283,LCU per capita,World Bank
2012,SAU,Saudi Arabia,110600.477391813,LCU per capita,World Bank
2013,SAU,Saudi Arabia,107371.710607195,LCU per capita,World Bank
2014,SAU,Saudi Arabia,107320.927061603,LCU per capita,World Bank
2015,SAU,Saudi Arabia,89897.4623916477,LCU per capita,World Bank
2016,SAU,Saudi Arabia,85363.9054159956,LCU per capita,World Bank
2017,SAU,Saudi Arabia,91173.2686473716,LCU per capita,World Bank
2018,SAU,Saudi Arabia,111115.414560488,LCU per capita,World Bank
2019,SAU,Saudi Arabia,111892.639862314,LCU per capita,World Bank
2020,SAU,Saudi Arabia,92603.5541197832,LCU per capita,World Bank
2021,SAU,Saudi Arabia,121129.433625485,LCU per capita,World Bank
2022,SAU,Saudi Arabia,145415.813465665,LCU per capita,World Bank
2023,SAU,Saudi Arabia,136446.180144867,LCU per capita,World Bank
2024,SAU,Saudi Arabia,132119.713356381,LCU per capita,World Bank
1967,TUR,Turkey,0.00411742339397213,LCU per capita,World Bank
1968,TUR,Turkey,0.00448718337867097,LCU per capita,World Bank
1969,TUR,Turkey,0.00487037835882165,LCU per capita,World Bank
1970,TUR,Turkey,0.00533865160562813,LCU per capita,World Bank
1971,TUR,Turkey,0.00642880942474123,LCU per capita,World Bank
1972,TUR,Turkey,0.00747848938989968,LCU per capita,World Bank
1973,TUR,Turkey,0.00920682175402388,LCU per capita,World Bank
1974,TUR,Turkey,0.012268891546366,LCU per capita,World Bank
1975,TUR,Turkey,0.0156439000528242,LCU per capita,World Bank
1976,TUR,Turkey,0.0195318451672917,LCU per capita,World Bank
1977,TUR,Turkey,0.02455178929621,LCU per capita,World Bank
1978,TUR,Turkey,0.0359996559538384,LCU per capita,World Bank
1979,TUR,Turkey,0.0617331277575419,LCU per capita,World Bank
1980,TUR,Turkey,0.113316962796761,LCU per capita,World Bank
1981,TUR,Turkey,0.167146008122848,LCU per capita,World Bank
1982,TUR,Turkey,0.21660750191623,LCU per capita,World Bank
1983,TUR,Turkey,0.280206516715754,LCU per capita,World Bank
1984,TUR,Turkey,0.43260485638167,LCU per capita,World Bank
1985,TUR,Turkey,0.676401882411339,LCU per capita,World Bank
1986,TUR,Turkey,0.962058409929265,LCU per capita,World Bank
1987,TUR,Turkey,1.38019573583742,LCU per capita,World Bank
1988,TUR,Turkey,2.33075527179506,LCU per capita,World Bank
1989,TUR,Turkey,4.04510747212052,LCU per capita,World Bank
1990,TUR,Turkey,6.90017662570881,LCU per capita,World Bank
1991,TUR,Turkey,10.857895578709,LCU per capita,World Bank
1992,TUR,Turkey,18.5420471122338,LCU per capita,World Bank
1993,TUR,Turkey,33.0798416187808,LCU per capita,World Bank
1994,TUR,Turkey,62.8281474467165,LCU per capita,World Bank
1995,TUR,Turkey,124.79687216789,LCU per capita,World Bank
1996,TUR,Turkey,234.601878312671,LCU per capita,World Bank
1997,TUR,Turkey,451.501501138387,LCU per capita,World Bank
1998,TUR,Turkey,1116.6109523646,LCU per capita,World Bank
1999,TUR,Turkey,1639.41492034538,LCU per capita,World Bank
2000,TUR,Turkey,2582.95152230167,LCU per capita,World Bank
2001,TUR,Turkey,3640.09059025945,LCU per capita,World Bank
2002,TUR,Turkey,5298.31652453262,LCU per capita,World Bank
2003,TUR,Turkey,6837.97031560159,LCU per capita,World Bank
2004,TUR,Turkey,8380.74104046431,LCU per capita,World Bank
2005,TUR,Turkey,9708.13654569075,LCU per capita,World Bank
2006,TUR,Turkey,11238.5247258566,LCU per capita,World Bank
2007,TUR,Turkey,12536.4635464576,LCU per capita,World Bank
2008,TUR,Turkey,13973.7871749275,LCU per capita,World Bank
2009,TUR,Turkey,13805.0874619201,LCU per capita,World Bank
2010,TUR,Turkey,15830.3509827718,LCU per capita,World Bank
2011,TUR,Turkey,18764.7008528539,LCU per capita,World Bank
2012,TUR,Turkey,20879.6798028999,LCU per capita,World Bank
2013,TUR,Turkey,23730.4427627328,LCU per capita,World Bank
2014,TUR,Turkey,26391.4371041049,LCU per capita,World Bank
2015,TUR,Turkey,29719.3646622084,LCU per capita,World Bank
2016,TUR,Turkey,32781.3027359687,LCU per capita,World Bank
2017,TUR,Turkey,38531.3889495095,LCU per capita,World Bank
2018,TUR,Turkey,45545.0624036885,LCU per capita,World Bank
2019,TUR,Turkey,51473.0395583961,LCU per capita,World Bank
2020,TUR,Turkey,59822.3307207547,LCU per capita,World Bank
2021,TUR,Turkey,85107.270814184,LCU per capita,World Bank
2022,TUR,Turkey,174934.060300356,LCU per capita,World Bank
2023,TUR,Turkey,307932.378751145,LCU per capita,World Bank
2024,TUR,Turkey,501561.527017387,LCU per capita,World Bank
1960,USA,United States,3019.26706555009,LCU per capita,World Bank
1961,USA,United States,3079.78071870696,LCU per capita,World Bank
1962,USA,United States,3259.46992033795,LCU per capita,World Bank
1963,USA,United States,3392.09583496264,LCU per capita,World Bank
1964,USA,United States,3592.59780393874,LCU per capita,World Bank
1965,USA,United States,3847.43416210764,LCU per capita,World Bank
1966,USA,United States,4164.04151404151,LCU per capita,World Bank
1967,USA,United States,4354.80494383832,LCU per capita,World Bank
1968,USA,United States,4717.02888802527,LCU per capita,World Bank
1969,USA,United States,5051.04180543426,LCU per capita,World Bank
1970,USA,United States,5265.47412363693,LCU per capita,World Bank
1971,USA,United States,5645.95181569963,LCU per capita,World Bank
1972,USA,United States,6134.79056294546,LCU per capita,World Bank
1973,USA,United States,6785.90338305593,LCU per capita,World Bank
1974,USA,United States,7298.26423634816,LCU per capita,World Bank
1975,USA,United States,7861.66789367189,LCU per capita,World Bank
1976,USA,United States,8669.52094847158,LCU per capita,World Bank
1977,USA,United States,9544.712789288,LCU per capita,World Bank
1978,USA,United States,10661.9044410001,LCU per capita,World Bank
1979,USA,United States,11816.0627402191,LCU per capita,World Bank
1980,USA,United States,12725.237099791,LCU per capita,World Bank
1981,USA,United States,14119.6342813314,LCU per capita,World Bank
1982,USA,United States,14591.3866634436,LCU per capita,World Bank
1983,USA,United States,15702.5133451957,LCU per capita,World Bank
1984,USA,United States,17275.1107812997,LCU per capita,World Bank
1985,USA,United States,18343.4374001782,LCU per capita,World Bank
1986,USA,United States,19141.842229098,LCU per capita,World Bank
1987,USA,United States,20111.1152384136,LCU per capita,World Bank
1988,USA,United States,21509.6789761921,LCU per capita,World Bank
1989,USA,United States,22957.5883542191,LCU per capita,World Bank
1990,USA,United States,24027.5775870012,LCU per capita,World Bank
1991,USA,United States,24467.1180839668,LCU per capita,World Bank
1992,USA,United States,25540.1420585231,LCU per capita,World Bank
1993,USA,United States,26507.1695412802,LCU per capita,World Bank
1994,USA,United States,27782.1347947371,LCU per capita,World Bank
1995,USA,United States,28795.8486994795,LCU per capita,World Bank
1996,USA,United States,30082.2995315412,LCU per capita,World Bank
1997,USA,United States,31544.5889890962,LCU per capita,World Bank
1998,USA,United States,32916.7893160875,LCU per capita,World Bank
1999,USA,United States,34626.1288704128,LCU per capita,World Bank
2000,USA,United States,36466.3456182333,LCU per capita,World Bank
2001,USA,United States,37310.3554385424,LCU per capita,World Bank
2002,USA,United States,38156.9565778614,LCU per capita,World Bank
2003,USA,United States,39691.9376899631,LCU per capita,World Bank
2004,USA,United States,41986.6344085072,LCU per capita,World Bank
2005,USA,United States,44376.5157164657,LCU per capita,World Bank
2006,USA,United States,46457.6951815711,LCU per capita,World Bank
2007,USA,United States,48367.8040701806,LCU per capita,World Bank
2008,USA,United States,49047.5894546359,LCU per capita,World Bank
2009,USA,United States,47684.7054473559,LCU per capita,World Bank
2010,USA,United States,49307.2965991236,LCU per capita,World Bank
2011,USA,United States,50787.8763938731,LCU per capita,World Bank
2012,USA,United States,52448.6455946735,LCU per capita,World Bank
2013,USA,United States,54024.3168074066,LCU per capita,World Bank
2014,USA,United States,55889.9748529056,LCU per capita,World Bank
2015,USA,United States,57533.4898573644,LCU per capita,World Bank
2016,USA,United States,58689.9428875929,LCU per capita,World Bank
2017,USA,United States,60944.6641989771,LCU per capita,World Bank
2018,USA,United States,63759.3217368067,LCU per capita,World Bank
2019,USA,United States,66081.5986611506,LCU per capita,World Bank
2020,USA,United States,65039.6594801364,LCU per capita,World Bank
2021,USA,United States,71767.0587898046,LCU per capita,World Bank
2022,USA,United States,78307.8072768568,LCU per capita,World Bank
2023,USA,United States,82601.6606563315,LCU per capita,World Bank
2024,USA,United States,85981.0739193172,LCU per capita,World Bank
